"","category","group","Feature","ANY","EAC","EGJAC"
"1","Demographic","gender","gender",0.0842803299758397,0.0916013683583587,0.0430323536819778
"2","Demographic","bmi_weight","bmi",0.0220330396049372,0.0171562967979154,0.00912531801049336
"3","Demographic","bmi_weight","weight",0.0350829618690899,0.0342788662034696,0.0139613702234171
"4","Demographic","race","asian",0.00335379659233731,0.0032952122036065,0
"5","Demographic","race","black",0.119625207735244,0.156368616085891,0.0232842042167656
"6","Demographic","race","hawaiianpacific",0.00213466979590055,0.001829341017939,0
"7","Demographic","race","indianalaskan",0.00154296825693207,0.000772736321268476,0
"8","Demographic","agentorange","agentorange",0.00085763256676033,0.000168300148088565,0.00296028909389766
"9","Demographic","age","age",0.259832741454352,0.261295994198283,0.208529855039899
"10","Demographic","smoke","smoke_current",0.0419321539628027,0.0388295641636206,0.0148398066633534
"11","Demographic","smoke","smoke_former",0.0188397034231422,0.0123128109420228,0.00137560672640699
"12","Comorbidities","gerd","gerd",0.0726680315144919,0.0831659852559865,0.0201541699452497
"13","Comorbidities","chf","chf",0.000242108203033422,0.000439831060727738,0.000353338759467879
"14","Comorbidities","ctd","ctd",0,0.000171703868601362,0
"15","Comorbidities","dem","dem",0,0,0
"16","Comorbidities","diab_c","diab_c",0.0112683822803188,0.0082891435124015,0.0109917383651645
"17","Comorbidities","hiv","hiv",0,0,0
"18","Comorbidities","mld","mld",0.00623955892376362,0.00313907307100453,0.00395846359566174
"19","Comorbidities","msld","msld",0,2.61158223278608e-05,0
"20","Comorbidities","para","para",0,0,0
"21","Comorbidities","rd","rd",0.0111293796621711,0.00812666624859743,0.00640185822767671
"22","Comorbidities","cd","cd",0.0128893646690222,0.00825058604633858,0.0118953710059817
"23","Comorbidities","copd","copd",0.0683204839066416,0.0626835068611614,0.0744642780315597
"24","Comorbidities","diab_nc","diab_nc",0.0372244787480403,0.0273029849916976,0.0216234244344194
"25","Comorbidities","mi","mi",0.00747184067541937,0.00710957947237301,0.00186032077640266
"26","Comorbidities","pud","pud",0.00184439861301013,0.000183375415980627,0
"27","Comorbidities","pvd","pvd",0.0257224435493071,0.0246267880747095,0.0226139475345693
"28","Medication","h2r","h2r_int",0,0,0
"29","Medication","h2r","h2r_mean",0,0,0
"30","Medication","h2r","h2r_max",0,0,0
"31","Medication","h2r","h2r_maxdiff",1.66470880571819e-05,0,0
"32","Medication","h2r","h2r_tv",0,0,0
"33","Medication","ppi","ppi_int",0.010065969178512,0.00788218145283146,0.000834056900907599
"34","Medication","ppi","ppi_mean",0.00377766660149367,0.00397473676610737,8.79740894956922e-05
"35","Medication","ppi","ppi_max",0.00685054795902826,0.00482505744371852,0
"36","Medication","ppi","ppi_maxdiff",0.00410123210920857,0.000316766848619918,0
"37","Medication","ppi","ppi_tv",0.00135343884108523,0.000192874975846016,0.0015581378616744
"38","Lab","a1c","a1c_mean",0.00433175938801138,0.000195847778088173,0.00119144598096871
"39","Lab","a1c","a1c_max",0.00104279186602051,0.00109478942528076,0.000838362374269927
"40","Lab","a1c","a1c_min",0.0065802203788509,0.00516047050962919,0.000325162173100907
"41","Lab","a1c","a1c_maxdiff",0.0012223064682367,0.000590214591254771,8.19450453621266e-05
"42","Lab","a1c","a1c_mindiff",0.00151403155238277,0.000817007010928246,0.000229785479650272
"43","Lab","a1c","a1c_tv",0.00577227961608462,0.00227359488178557,0.000283984571559267
"44","Lab","bun","bun_mean",0.0219772278223784,0.0207551882584043,0.0139863039334331
"45","Lab","bun","bun_max",0.0152185782459879,0.0117590905893275,0.00255259589565139
"46","Lab","bun","bun_min",0.0371426065495084,0.0315428841153094,0.026472579619817
"47","Lab","bun","bun_maxdiff",0.00528140827097224,0.00568165257143999,0.011405806963929
"48","Lab","bun","bun_mindiff",0.0148610058538264,0.00876956899092792,0.0202371253003323
"49","Lab","bun","bun_tv",0.00431581732923398,0.00274174117889463,0.00427636494785205
"50","Lab","calc","calc_mean",0.00785814732721003,0.0050421377985767,0.00446871709194886
"51","Lab","calc","calc_max",0.00900470067862494,0.00473040569583201,0.00462880976298853
"52","Lab","calc","calc_min",0.0110687886542785,0.00497287544512914,0.00333601729117385
"53","Lab","calc","calc_maxdiff",0.00373271629453349,0.00312863149722503,0.00191991803461649
"54","Lab","calc","calc_mindiff",0.00443893264740433,0.00168883009129364,0.00568654650981916
"55","Lab","calc","calc_tv",0.00315231761969673,0.00229511180015104,0.00410718380307171
"56","Lab","chlor","chlor_mean",0.00573315999672726,0.0064783028024572,0.00202090599383612
"57","Lab","chlor","chlor_max",0.00457248063087947,0.00265826219259479,0.00927256665392801
"58","Lab","chlor","chlor_min",0.00623586430206795,0.00739488853694107,0.00368996153757085
"59","Lab","chlor","chlor_maxdiff",0.00729175174796586,0.0071484435147258,0.0085497357627243
"60","Lab","chlor","chlor_mindiff",0.00561820861896074,0.00433987100115472,0.00120237567671906
"61","Lab","chlor","chlor_tv",0.00791254752663457,0.00948170437774153,0.00957069427995419
"62","Lab","co2","co2_mean",0.0226405254703049,0.0224903845831972,0.019613980267588
"63","Lab","co2","co2_max",0.00902365883812465,0.00685349717886653,0.00858939935034436
"64","Lab","co2","co2_min",0.0226168738157464,0.0236218602723389,0.00387498250680379
"65","Lab","co2","co2_maxdiff",0.0149213457170509,0.0192693606681483,0.00110496978148265
"66","Lab","co2","co2_mindiff",0.00639692770458516,0.00777381076136675,0.000960820871829819
"67","Lab","co2","co2_tv",0.0149831844306646,0.017315624804054,0.00253949714069796
"68","Lab","creat","creat_mean",0.0133112625597003,0.010765151367583,0.00748165958252528
"69","Lab","creat","creat_max",0.00622807505065013,0.00483159340649916,0.00485298183988602
"70","Lab","creat","creat_min",0.00896530725691693,0.00729622181758594,0.0103759298959778
"71","Lab","creat","creat_maxdiff",0.0120911461242214,0.0145842356250204,0.00513079768314754
"72","Lab","creat","creat_mindiff",0.0192583658762986,0.0158320320052674,0.0152055419772287
"73","Lab","creat","creat_tv",0.00436918879801826,0.0078427741136658,0.00315861561804508
"74","Lab","gluc","gluc_mean",0.0192578266038595,0.0165494378214699,0.00753486532395691
"75","Lab","gluc","gluc_max",0.0191630247424178,0.0192993963606014,0.00587287366761171
"76","Lab","gluc","gluc_min",0.00693088651490958,0.00248006020482811,0.0109760750527603
"77","Lab","gluc","gluc_maxdiff",0.0058627876578673,0.00892242404120709,0.000473178925226239
"78","Lab","gluc","gluc_mindiff",0.00701984099925117,0.0109751107091502,0.00245653570473613
"79","Lab","gluc","gluc_tv",0.00457569352182749,0.0081822959278951,0.000914567783576495
"80","Lab","k","k_mean",0.0145886397584174,0.0121568936321752,0.0220630701796154
"81","Lab","k","k_max",0.00703047127175236,0.00458937267717891,0.00457836659701456
"82","Lab","k","k_min",0.0147789505209895,0.0111043609866827,0.0144774308803625
"83","Lab","k","k_maxdiff",0.0132078820430948,0.0128872329468059,0.0192113733449594
"84","Lab","k","k_mindiff",0.00826575162843435,0.0116197991483184,0.00159456991281739
"85","Lab","k","k_tv",0.00686763350476298,0.0042429801318749,0.00140919414699514
"86","Lab","na","na_mean",0.0325117737419339,0.0319445433878005,0.023052780472049
"87","Lab","na","na_max",0.0113276592454985,0.0115553271918742,0.000985680926795539
"88","Lab","na","na_min",0.0386774967955767,0.0480079840907229,0.0105311328888293
"89","Lab","na","na_maxdiff",0.0296347673585902,0.019050032015512,0.0206465009890721
"90","Lab","na","na_mindiff",0.0148302402081164,0.00982391842376988,0.0320737187653576
"91","Lab","na","na_tv",0.0169438139073243,0.00761319315963057,0.0293890150171583
"92","Lab","baso","baso_mean",0.00196536046566724,0.00234451555448722,0.000751549863587352
"93","Lab","baso","baso_max",0.0137831073369539,0.0145306638147424,0
"94","Lab","baso","baso_min",0.00357034220285039,0.000458601164025276,0
"95","Lab","baso","baso_maxdiff",0.000686508558646528,0.00158457718753438,0.000202947585396432
"96","Lab","baso","baso_mindiff",0.00161741067871386,0.00065317692649558,0
"97","Lab","baso","baso_tv",0.00454198439748858,0.000737608098428464,0
"98","Lab","eos","eos_mean",0.0070655891897844,0.00513228690448217,0.0121029909362935
"99","Lab","eos","eos_max",0.00393764472941015,0.00660641830950778,0.000377583399355499
"100","Lab","eos","eos_min",0.00331878483427914,0.00168186746791758,0.00288863415501139
"101","Lab","eos","eos_maxdiff",0.000449413176933322,0.00164077332752931,0.000883631543551237
"102","Lab","eos","eos_mindiff",0.00174627779830186,0.000560955560635794,0
"103","Lab","eos","eos_tv",0.00162039395666651,0.000796349766238964,0
"104","Lab","hct","hct_mean",0.0132293524157244,0.0116409500366755,0.011908456833882
"105","Lab","hct","hct_max",0.0144170842833863,0.0205624418684599,0.00666955032636535
"106","Lab","hct","hct_min",0.00662696949442463,0.00548085203016526,0.00355778376246315
"107","Lab","hct","hct_maxdiff",0.00916812770165436,0.00119115820386694,0.000514220479916912
"108","Lab","hct","hct_mindiff",0.00391776315226571,0.00321559061346913,0.00143291797250869
"109","Lab","hct","hct_tv",0.00590747159281676,0.00343017135562839,0.00174937572124312
