"","category","group","Feature","ANY","EAC","EGJAC"
"1","Demographic","gender","gender",0.204561694653016,0.223811382290497,0.0970375924351066
"2","Demographic","bmi_weight","bmi",0.0204511967467356,0.0159112260743079,0.00769865112264
"3","Demographic","bmi_weight","weight",0.0282329149132813,0.0267744648767404,0.0109035565638394
"4","Demographic","race","asian",0.00702158373606275,0.00686345755898743,0
"5","Demographic","race","black",0.105909444264583,0.144246371698286,0.0281430815069145
"6","Demographic","race","hawaiianpacific",0.00253212712629274,0.00222310635572096,0
"7","Demographic","race","indianalaskan",0.00216624971417335,0.00115123529569046,0
"8","Demographic","agentorange","agentorange",0.000401854163903017,6.80199493393593e-05,0.000971208862173007
"9","Demographic","age","age",0.844930542188585,0.738961593946517,0.582585988689661
"10","Demographic","smoke","smoke_current",0.035544040061764,0.0285277794275223,0.0088370076829521
"11","Demographic","smoke","smoke_former",0.0118417102461452,0.00562021290926568,0.000666977577484213
"12","Comorbidities","gerd","gerd",0.0466910634606704,0.0408145812942646,0.0177343411505499
"13","Comorbidities","chf","chf",0.000128795264260989,0.00027667133078241,0.000213080375212667
"14","Comorbidities","ctd","ctd",0,0.000106372042875228,0
"15","Comorbidities","dem","dem",0,0,0
"16","Comorbidities","diab_c","diab_c",0.00497099194179638,0.00399619041908823,0.00245542617135157
"17","Comorbidities","hiv","hiv",0,0,0
"18","Comorbidities","mld","mld",0.00458124064767668,0.00230340198397986,0.00133059843083145
"19","Comorbidities","msld","msld",0,4.36864202910328e-06,0
"20","Comorbidities","para","para",0,0,0
"21","Comorbidities","rd","rd",0.00542793020436038,0.00426462171311236,0.00213095009160694
"22","Comorbidities","cd","cd",0.00626498495087231,0.00319066119654752,0.00369959428612376
"23","Comorbidities","copd","copd",0.0205359645106271,0.0193737463871017,0.0184813376417384
"24","Comorbidities","diab_nc","diab_nc",0.0125252430013195,0.00852277043811046,0.0108601356331026
"25","Comorbidities","mi","mi",0.00422210240922141,0.00339440856942325,0.000409963794845389
"26","Comorbidities","pud","pud",0.00150331496704166,8.57912877973285e-05,0
"27","Comorbidities","pvd","pvd",0.00593315254978836,0.00524502605787013,0.0047126491662534
"28","Medication","h2r","h2r_int",0,0,0
"29","Medication","h2r","h2r_mean",0,0,0
"30","Medication","h2r","h2r_max",0,0,0
"31","Medication","h2r","h2r_maxdiff",1.60287904073198e-05,0,0
"32","Medication","h2r","h2r_tv",0,0,0
"33","Medication","ppi","ppi_int",0.00901449837573478,0.0074397633177774,0.000788243949265598
"34","Medication","ppi","ppi_mean",0.00330086913401285,0.00317545463533096,2.62195504115516e-05
"35","Medication","ppi","ppi_max",0.0053673068418671,0.00352855408959282,0
"36","Medication","ppi","ppi_maxdiff",0.00379906007324353,0.000273844919564272,0
"37","Medication","ppi","ppi_tv",0.00130538323707768,0.000170432704980103,0.00098002656521654
"38","Lab","a1c","a1c_mean",0.00473007105495972,0.00018969305276958,0.000669317857621645
"39","Lab","a1c","a1c_max",0.00110830342903024,0.000879653075263122,0.000746374590468185
"40","Lab","a1c","a1c_min",0.00630435920806493,0.00481439177575638,0.000294974180688296
"41","Lab","a1c","a1c_maxdiff",0.00110565764232258,0.000306711153151664,2.2554764384613e-05
"42","Lab","a1c","a1c_mindiff",0.0036471186286356,0.000677526221783701,0.000295770891662614
"43","Lab","a1c","a1c_tv",0.00448107908025175,0.00173238996388958,0.000126438096260099
"44","Lab","bun","bun_mean",0.0141616475033554,0.0120790826968425,0.0119306457795019
"45","Lab","bun","bun_max",0.0113536791035221,0.0078791473410197,0.00363782206895303
"46","Lab","bun","bun_min",0.0182255840308329,0.014117269561474,0.0132588303390166
"47","Lab","bun","bun_maxdiff",0.00338913133304068,0.00348017676754413,0.00645161755546673
"48","Lab","bun","bun_mindiff",0.0123052450011522,0.00798772912183796,0.0130449095158628
"49","Lab","bun","bun_tv",0.00339355236031439,0.00242172410019368,0.00249397547012362
"50","Lab","calc","calc_mean",0.00659919363968849,0.00367895239117193,0.00265281818590767
"51","Lab","calc","calc_max",0.00895792445239911,0.0046541106258416,0.00374099585901829
"52","Lab","calc","calc_min",0.0103664355867215,0.00461124129908412,0.00478210458687499
"53","Lab","calc","calc_maxdiff",0.00334074388641408,0.00295544166669297,0.00121704934146394
"54","Lab","calc","calc_mindiff",0.00382550455026005,0.00142718697006516,0.00333030423638476
"55","Lab","calc","calc_tv",0.00318240657169597,0.00236184210756471,0.00204121164122509
"56","Lab","chlor","chlor_mean",0.00473830379382041,0.00552608497616611,0.00101397115474303
"57","Lab","chlor","chlor_max",0.00420893212745144,0.00200575408916251,0.0085157862059867
"58","Lab","chlor","chlor_min",0.00484700514451015,0.00801363707092312,0.00341405249880816
"59","Lab","chlor","chlor_maxdiff",0.00495641185846347,0.00497383259914461,0.0073185614196783
"60","Lab","chlor","chlor_mindiff",0.00453629338560684,0.00345031713535707,0.000629860896386963
"61","Lab","chlor","chlor_tv",0.0061040699109356,0.00682679001831288,0.00586085431787695
"62","Lab","co2","co2_mean",0.0184236266297895,0.0168512173733968,0.0135999243094306
"63","Lab","co2","co2_max",0.00619451806062154,0.00503090204926119,0.00647421087660394
"64","Lab","co2","co2_min",0.0172911473633958,0.0189223745781239,0.00200438761412617
"65","Lab","co2","co2_maxdiff",0.00999884526970247,0.0133744065035835,0.000436342006966006
"66","Lab","co2","co2_mindiff",0.00382180666076409,0.00476018276915902,0.00037470401860508
"67","Lab","co2","co2_tv",0.00697924942143303,0.00911784970080138,0.00204293073258931
"68","Lab","creat","creat_mean",0.00807027932267934,0.00586942068641873,0.00366681002904672
"69","Lab","creat","creat_max",0.00436287574164126,0.00288730607470523,0.00331436643146026
"70","Lab","creat","creat_min",0.00758694261238925,0.00532426236386345,0.00543247666451185
"71","Lab","creat","creat_maxdiff",0.00708446082232349,0.00965451869735145,0.005301620545029
"72","Lab","creat","creat_mindiff",0.0134050726940062,0.0123656841169807,0.00834463799035228
"73","Lab","creat","creat_tv",0.00364560159190576,0.00670945614766708,0.00430397287247375
"74","Lab","gluc","gluc_mean",0.0162564928803124,0.0167020397139614,0.00552360980506897
"75","Lab","gluc","gluc_max",0.0139325188822546,0.0148718154233318,0.00365142086235195
"76","Lab","gluc","gluc_min",0.00574893581463919,0.0034502438432652,0.00711592601487813
"77","Lab","gluc","gluc_maxdiff",0.00405974434901313,0.00559489209516498,0.000552665441837598
"78","Lab","gluc","gluc_mindiff",0.00639659778504341,0.00614788099649701,0.00171925496260443
"79","Lab","gluc","gluc_tv",0.00526147717393185,0.00601363576177415,0.000365867985570076
"80","Lab","k","k_mean",0.0107198467044364,0.00806750931420496,0.0099013516545769
"81","Lab","k","k_max",0.00503103097537774,0.00296055499713017,0.00310638052357026
"82","Lab","k","k_min",0.0078909545645762,0.00741536858799223,0.00543735352699208
"83","Lab","k","k_maxdiff",0.00898162183389792,0.00819949195178047,0.013869208288898
"84","Lab","k","k_mindiff",0.00893716565096827,0.011367116477269,0.00132310660753545
"85","Lab","k","k_tv",0.00530270475184901,0.00336309755546128,0.000950161545415176
"86","Lab","na","na_mean",0.0207242710070939,0.0204701379774758,0.0126178477262691
"87","Lab","na","na_max",0.0105887557631844,0.00900869497767537,0.000696686846705852
"88","Lab","na","na_min",0.0200901650027838,0.023748436913894,0.00819692053464702
"89","Lab","na","na_maxdiff",0.0179944245208342,0.0113402967744676,0.011526348350572
"90","Lab","na","na_mindiff",0.00738266601776846,0.00637565142648689,0.0140752506475252
"91","Lab","na","na_tv",0.0106719993291858,0.00437423192007827,0.0154204987466968
"92","Lab","baso","baso_mean",0.001944142797355,0.0023249712275035,0.00113682580179317
"93","Lab","baso","baso_max",0.0117193027898928,0.0116395672055891,0
"94","Lab","baso","baso_min",0.0030777893540981,0.00055002005585713,0
"95","Lab","baso","baso_maxdiff",0.000573588834406,0.00106048555027337,0.000215943512025115
"96","Lab","baso","baso_mindiff",0.00120359474461406,0.000615558457645857,0
"97","Lab","baso","baso_tv",0.00408590226306691,0.000697058799899332,0
"98","Lab","eos","eos_mean",0.00680779618938981,0.00689446815476789,0.0085604174197885
"99","Lab","eos","eos_max",0.00334577435289376,0.0097990090026068,0.000126665161738274
"100","Lab","eos","eos_min",0.0029126324064361,0.00148108058709564,0.00245229676051837
"101","Lab","eos","eos_maxdiff",0.00035800064299684,0.00119683948218648,0.00135129645266068
"102","Lab","eos","eos_mindiff",0.00186398109472479,0.000473837057655201,0
"103","Lab","eos","eos_tv",0.00144908182168781,0.00133961744504966,0
"104","Lab","hct","hct_mean",0.0173006259034483,0.0131657843021232,0.0114487373523128
"105","Lab","hct","hct_max",0.0130197734906827,0.0181998480134257,0.00480649985172968
"106","Lab","hct","hct_min",0.00841710462867552,0.00954319943586539,0.00229560284566614
"107","Lab","hct","hct_maxdiff",0.00938879500631254,0.00317934165245817,0.000616699398606506
"108","Lab","hct","hct_mindiff",0.00356946399581819,0.00195044093648872,0.00084781921097303
"109","Lab","hct","hct_tv",0.00508332454261115,0.00303715441185488,0.00277560282662205
"110","Lab","lymph","lymph_mean",0.00646607079723066,0.00125556101026188,0.00679502788151287
"111","Lab","lymph","lymph_max",0.0034513797053141,0.0029947045560176,0.00717913331204378
"112","Lab","lymph","lymph_min",0.00963076940852967,0.00223445980659161,0.00499008669887524
"113","Lab","lymph","lymph_maxdiff",0.000969183667054276,0.000528090061562825,5.47161450704152e-05
