"","category","group","Feature","ANY","EAC","EGJAC"
"1","Demographic","gender","gender",123391.372753995,132482.224383959,69347.5881120567
"2","Demographic","bmi_weight","bmi",3296.36906678486,4210.54974022952,6635.29731680279
"3","Demographic","bmi_weight","weight",35448.7636111569,25413.2447139897,15676.7048916381
"4","Demographic","race","asian",26013.5637053486,13474.1929709751,0
"5","Demographic","race","black",199835.905607488,271120.822090411,33041.860442643
"6","Demographic","race","hawaiianpacific",5691.11875861405,0,0
"7","Demographic","race","indianalaskan",0,0,0
"8","Demographic","agentorange","agentorange",280.094772049955,0,1814.42035555097
"9","Demographic","age","age",950874.097392995,897474.383005911,876826.671430445
"10","Demographic","smoke","smoke_current",58761.2089535815,73257.03591338,41512.3084683938
"11","Demographic","smoke","smoke_former",7647.52312322284,8649.27266559761,0
"12","Comorbidities","gerd","gerd",85052.8154385863,102732.206453622,22900.5141625101
"13","Comorbidities","chf","chf",0,358.969096095965,0
"14","Comorbidities","ctd","ctd",0,0,0
"15","Comorbidities","dem","dem",0,0,0
"16","Comorbidities","diab_c","diab_c",19086.9235644141,6457.01085171237,21897.5987315667
"17","Comorbidities","hiv","hiv",0,0,0
"18","Comorbidities","mld","mld",7793.85467506078,537.384387159731,9198.5154495365
"19","Comorbidities","msld","msld",0,0,0
"20","Comorbidities","para","para",306.580390780739,0,0
"21","Comorbidities","rd","rd",32201.8246127048,13410.1109855382,14710.4597414929
"22","Comorbidities","cd","cd",10065.6695273617,5241.46174291331,11488.1245567861
"23","Comorbidities","copd","copd",92433.7411856409,73006.9436697401,120235.310832646
"24","Comorbidities","diab_nc","diab_nc",34212.5035036966,24431.8995212936,19060.0772386509
"25","Comorbidities","mi","mi",19840.1929154914,13422.7260008608,2498.3758815117
"26","Comorbidities","pud","pud",953.254109691543,6463.64075740436,0
"27","Comorbidities","pvd","pvd",50939.6735506905,41293.7879768505,50105.8725608914
"28","Medication","h2r","h2r_int",0,0,0
"29","Medication","h2r","h2r_mean",0,0,0
"30","Medication","h2r","h2r_max",0,0,0
"31","Medication","h2r","h2r_maxdiff",0,0,0
"32","Medication","h2r","h2r_tv",0,0,0
"33","Medication","ppi","ppi_int",10814.3408640557,5288.87025294852,642.365100139512
"34","Medication","ppi","ppi_mean",105.765146224048,284.558423553091,0
"35","Medication","ppi","ppi_max",7011.10091995447,9230.82941275314,0
"36","Medication","ppi","ppi_maxdiff",903.642832913487,1894.99857041729,282.370392184625
"37","Medication","ppi","ppi_tv",256.851730825394,181.71907770502,0
"38","Lab","a1c","a1c_mean",1194.63383378053,0,1245.39960057873
"39","Lab","a1c","a1c_max",0,86.759246147566,0
"40","Lab","a1c","a1c_min",488.988055003943,730.202522011067,1013.75616788852
"41","Lab","a1c","a1c_maxdiff",3290.05053577427,0,9706.89918535232
"42","Lab","a1c","a1c_mindiff",4348.81631905442,5627.5316226301,2139.94466844353
"43","Lab","a1c","a1c_tv",7411.61027370577,206.263008754189,17317.9075711205
"44","Lab","bun","bun_mean",18501.19390506,6732.12217670127,11474.8194119
"45","Lab","bun","bun_max",4977.8722291787,3468.60128950116,4954.06023949417
"46","Lab","bun","bun_min",19322.5277551434,20622.9926319718,10303.1037208176
"47","Lab","bun","bun_maxdiff",5396.81385948444,2709.49464586977,5652.50925297168
"48","Lab","bun","bun_mindiff",13431.9154380347,6338.26202753243,11372.6388540204
"49","Lab","bun","bun_tv",5411.43878749294,2208.63582366342,5378.214133731
"50","Lab","calc","calc_mean",5463.03785431076,3957.61679447798,3131.16837768785
"51","Lab","calc","calc_max",5019.4120030287,1479.96926355664,2852.47566023065
"52","Lab","calc","calc_min",3745.51206862622,2283.83591728671,2293.49729213786
"53","Lab","calc","calc_maxdiff",8713.71318592913,6549.30793992631,3541.8386527534
"54","Lab","calc","calc_mindiff",3634.71084009307,1028.50477261058,8454.82382457581
"55","Lab","calc","calc_tv",5408.43391296979,2362.86884147816,1402.07062890697
"56","Lab","chlor","chlor_mean",2993.15968523314,4560.76101812847,5083.68136288918
"57","Lab","chlor","chlor_max",2031.93598492815,529.816425280776,6262.22261937294
"58","Lab","chlor","chlor_min",2136.41708908866,2318.13502952166,4721.56480885806
"59","Lab","chlor","chlor_maxdiff",13985.8845634494,4722.14200489627,15441.1398842335
"60","Lab","chlor","chlor_mindiff",3769.30684721071,3082.48186921673,7202.60617938267
"61","Lab","chlor","chlor_tv",2387.12812030194,3016.54706620082,828.316198256885
"62","Lab","co2","co2_mean",19883.8479400823,13035.2411528144,10800.4545474749
"63","Lab","co2","co2_max",5520.8291934858,3212.79740727348,3088.37763527442
"64","Lab","co2","co2_min",15169.848836443,17506.2860430645,1053.00864170184
"65","Lab","co2","co2_maxdiff",22720.6763695205,22849.4141880454,2433.32850954402
"66","Lab","co2","co2_mindiff",7486.57355637004,2582.91167501149,4152.78472630665
"67","Lab","co2","co2_tv",18024.4405972194,8615.51858755361,2027.45597295652
"68","Lab","creat","creat_mean",7066.75443525291,7264.29979241523,5560.07963706826
"69","Lab","creat","creat_max",16064.6387685179,7901.80592004252,7150.0149666178
"70","Lab","creat","creat_min",5483.15310857954,4778.376690571,4071.20788149333
"71","Lab","creat","creat_maxdiff",7366.31244892771,12562.3964466466,1991.05072931897
"72","Lab","creat","creat_mindiff",9734.23406503388,6045.32177987112,52174.8239913117
"73","Lab","creat","creat_tv",7545.66638842121,4163.57724064336,2597.35325249359
"74","Lab","gluc","gluc_mean",12382.3909674814,8303.59582946233,5498.50706290215
"75","Lab","gluc","gluc_max",7439.76547289335,13172.3848827854,5550.6304880859
"76","Lab","gluc","gluc_min",3733.86897533844,957.027381096617,12267.4993242678
"77","Lab","gluc","gluc_maxdiff",29015.1428752047,35129.2928232062,23726.4157403354
"78","Lab","gluc","gluc_mindiff",23403.3080832242,20669.537347786,28799.5918465657
"79","Lab","gluc","gluc_tv",9057.48349809728,15964.5176609586,1837.72276555395
"80","Lab","k","k_mean",10758.0417243881,4434.62914780916,16778.7982070575
"81","Lab","k","k_max",5101.20485011506,1984.67728507502,5501.32530405036
"82","Lab","k","k_min",4521.76749601713,4633.17674157013,7900.79771548776
"83","Lab","k","k_maxdiff",16935.5636334031,4790.87736592135,16512.1015301492
"84","Lab","k","k_mindiff",3299.10485179536,2288.501345353,4580.01110165368
"85","Lab","k","k_tv",12596.4635647896,13486.3989156294,5407.57708844452
"86","Lab","na","na_mean",18216.3238633691,14630.5533784572,16751.6495777743
"87","Lab","na","na_max",5502.73031533853,8047.43846164006,2176.58230294415
"88","Lab","na","na_min",23690.6106236808,24762.6624781516,12421.5267209347
"89","Lab","na","na_maxdiff",28560.5928580795,22814.1349015085,16064.2995043014
"90","Lab","na","na_mindiff",16146.806875572,8086.17386527734,37374.0628743149
"91","Lab","na","na_tv",22429.9783995355,9281.14396583373,25047.9330335504
"92","Lab","baso","baso_mean",3365.27518007252,2622.84510792971,501.98745963315
"93","Lab","baso","baso_max",6212.63471274366,1946.42805590173,0
"94","Lab","baso","baso_min",1032.12552165567,1961.31780386152,2628.33146645997
"95","Lab","baso","baso_maxdiff",1379.36410636226,415.215585685122,0
"96","Lab","baso","baso_mindiff",5234.74250220083,2342.94767577911,389.490882165948
"97","Lab","baso","baso_tv",1467.39012257504,0,1049.39570624108
"98","Lab","eos","eos_mean",2694.98447685267,5597.8592061779,8993.82440934104
"99","Lab","eos","eos_max",4434.38662052657,4804.52499914513,1795.39725385973
"100","Lab","eos","eos_min",8902.60871433747,1280.80990934417,1438.34572424913
"101","Lab","eos","eos_maxdiff",2977.37215337322,3843.26426271008,133.878883553205
"102","Lab","eos","eos_mindiff",21177.0381640036,0,0
"103","Lab","eos","eos_tv",699.433940140399,71.2037650231568,0
"104","Lab","hct","hct_mean",11315.448224044,3337.60960021955,16767.5701274246
"105","Lab","hct","hct_max",9585.47861558375,20967.0447026065,8231.49588681659
"106","Lab","hct","hct_min",8461.32554439354,5985.19549171284,2012.70079546073
"107","Lab","hct","hct_maxdiff",20980.7935257018,2000.61608406306,4466.05375414344
"108","Lab","hct","hct_mindiff",5192.72690494227,7480.88880175695,5954.80272382898
"109","Lab","hct","hct_tv",38221.0619404222,22442.8443705744,6972.39846205282
"110","Lab","lymph","lymph_mean",8702.04276408799,1121.57559502747,14137.2475066972
"111","Lab","lymph","lymph_max",6599.71181959857,0,11860.5595926197
"112","Lab","lymph","lymph_min",612.154756101574,1102.70545534093,3255.0261433921
"113","Lab","lymph","lymph_maxdiff",2970.39709358734,3996.21469980918,3883.82173226252
"114","Lab","lymph","lymph_mindiff",1925.19644606462,2256.03912011169,7900.99574919583
"115","Lab","lymph","lymph_tv",1194.10585765917,870.830900172336,486.979171674277
"116","Lab","mch","mch_mean",6183.49957809795,8431.46623694103,17789.5583319627
"117","Lab","mch","mch_max",8499.66721645404,8400.42448934272,7637.28104495577
"118","Lab","mch","mch_min",6149.70825907906,2196.27880758909,2656.33657707239
"119","Lab","mch","mch_maxdiff",9553.89859581747,1927.19831912178,460.033866699516
"120","Lab","mch","mch_mindiff",8689.81968689092,3399.97939847071,823.884849321096
"121","Lab","mch","mch_tv",24853.16962948,58559.601505742,1299.45619964964
"122","Lab","mchc","mchc_mean",5735.45463864413,4097.58169582436,11156.8914288401
"123","Lab","mchc","mchc_max",5255.45902147213,2264.14819813408,7547.06751430182
"124","Lab","mchc","mchc_min",4291.29489589686,6174.56527958106,999.167057140701
"125","Lab","mchc","mchc_maxdiff",3106.34689095764,4198.19561378189,6799.20186726699
"126","Lab","mchc","mchc_mindiff",10340.4975170304,4579.83219747701,9632.47975602986
"127","Lab","mchc","mchc_tv",44919.7586505471,28021.9990395819,53.3747306503947
"128","Lab","mcv","mcv_mean",5375.95750495758,1973.92204032937,2979.59771861798
"129","Lab","mcv","mcv_max",5485.57249485141,877.281631074922,7186.12500246469
"130","Lab","mcv","mcv_min",2618.55661478221,2332.45832723831,3544.54076116615
"131","Lab","mcv","mcv_maxdiff",2807.45884259177,2204.90984265878,4297.2911759123
"132","Lab","mcv","mcv_mindiff",5293.42975096875,5187.24152417909,6902.60673954115
