"","category","group","Feature","ANY","EAC","EGJAC"
"1","Demographic","gender","gender",0.11813165703252,0.128302115623876,0.0588011460864265
"2","Demographic","bmi_weight","bmi",0.0216654897168338,0.0169664829751659,0.00867038974489034
"3","Demographic","bmi_weight","weight",0.0335578692504792,0.032475139058446,0.0133095224914486
"4","Demographic","race","asian",0.00420789608336345,0.00411625482047326,0
"5","Demographic","race","black",0.118044625401422,0.155830716494992,0.0245044122503456
"6","Demographic","race","hawaiianpacific",0.00231468542828485,0.00200926965257648,0
"7","Demographic","race","indianalaskan",0.0017136630446001,0.000870310019119406,0
"8","Demographic","agentorange","agentorange",0.000747348476939069,0.000143073343003234,0.00241712730927109
"9","Demographic","age","age",0.946373486252112,0.930872857409488,0.780076827115453
"10","Demographic","smoke","smoke_current",0.0399262477932271,0.0359436554384512,0.0134073708042831
"11","Demographic","smoke","smoke_former",0.0173494487291048,0.0107018958896103,0.00122087602885993
"12","Comorbidities","gerd","gerd",0.0656140718843602,0.0752946862904541,0.0199088489409606
"13","Comorbidities","chf","chf",0.000211340698029162,0.000390134360706434,0.000307836956801402
"14","Comorbidities","ctd","ctd",0,0.00015289185378133,0
"15","Comorbidities","dem","dem",0,0,0
"16","Comorbidities","diab_c","diab_c",0.00961513288911083,0.00712502317663166,0.0090636704966586
"17","Comorbidities","hiv","hiv",0,0,0
"18","Comorbidities","mld","mld",0.00575860392330531,0.00290171973892924,0.00342681121526693
"19","Comorbidities","msld","msld",0,2.02695233647455e-05,0
"20","Comorbidities","para","para",0,0,0
"21","Comorbidities","rd","rd",0.00976632849930458,0.00720835466746877,0.00545402608535427
"22","Comorbidities","cd","cd",0.0112066012815098,0.0069503851179959,0.00989326807662495
"23","Comorbidities","copd","copd",0.0611363538623974,0.0559669297195505,0.0668532803533506
"24","Comorbidities","diab_nc","diab_nc",0.031336204230627,0.0230621034797654,0.0189330542870145
"25","Comorbidities","mi","mi",0.00672942267580118,0.00623033911539307,0.00159576864046161
"26","Comorbidities","pud","pud",0.00171896875770763,0.000154787254983512,0
"27","Comorbidities","pvd","pvd",0.0219330091463868,0.0208162148156343,0.0192579262619501
"28","Medication","h2r","h2r_int",0,0,0
"29","Medication","h2r","h2r_mean",0,0,0
"30","Medication","h2r","h2r_max",0,0,0
"31","Medication","h2r","h2r_maxdiff",1.59257047506253e-05,0,0
"32","Medication","h2r","h2r_tv",0,0,0
"33","Medication","ppi","ppi_int",0.00978289293388343,0.00778228575353285,0.000804538518121408
"34","Medication","ppi","ppi_mean",0.00365213689929104,0.00377691065601418,7.31863621825323e-05
"35","Medication","ppi","ppi_max",0.00644897723452404,0.00448749039373528,0
"36","Medication","ppi","ppi_maxdiff",0.00402144544705105,0.000300962424915015,0
"37","Medication","ppi","ppi_tv",0.00134910774259599,0.00018846679698956,0.00139669825217861
"38","Lab","a1c","a1c_mean",0.00441568758449193,0.000193531819039708,0.00106059281543625
"39","Lab","a1c","a1c_max",0.00105492790922546,0.0010261945130612,0.000812974471831112
"40","Lab","a1c","a1c_min",0.00651615504891635,0.00502960854956502,0.000315596310450346
"41","Lab","a1c","a1c_maxdiff",0.00118886014397154,0.000514186051980978,6.96135089388372e-05
"42","Lab","a1c","a1c_mindiff",0.00233699506448564,0.000782590929744038,0.000249665246732075
"43","Lab","a1c","a1c_tv",0.00543424229464542,0.00212064597789857,0.00024681805909524
"44","Lab","bun","bun_mean",0.0200506803952279,0.0185713572825376,0.0138328163512078
"45","Lab","bun","bun_max",0.0152021313869373,0.0113750476890419,0.00284299922122416
"46","Lab","bun","bun_min",0.0324543837704375,0.0272447631130215,0.0232393573969449
"47","Lab","bun","bun_maxdiff",0.0048182326713526,0.00511791503861477,0.0101927734197773
"48","Lab","bun","bun_mindiff",0.0142470701492494,0.00859493411541034,0.0183717343719525
"49","Lab","bun","bun_tv",0.00402983738540039,0.00266865115255088,0.00380881904125985
"50","Lab","calc","calc_mean",0.00748540597745126,0.00462690436769108,0.00399446113392132
"51","Lab","calc","calc_max",0.0089563258708775,0.00472979521739391,0.00441396944272528
"52","Lab","calc","calc_min",0.0110082595818625,0.00486794422264682,0.00374902515741407
"53","Lab","calc","calc_maxdiff",0.00359933218034253,0.0030547194937146,0.00173736867670519
"54","Lab","calc","calc_mindiff",0.00427540079759994,0.0016070439004933,0.00510342780869636
"55","Lab","calc","calc_tv",0.00316508044406997,0.00232755236642504,0.0035781015048569
"56","Lab","chlor","chlor_mean",0.00547100581889239,0.00621012627739316,0.00177273508756394
"57","Lab","chlor","chlor_max",0.00446295686585063,0.00249635555190869,0.00910259586102984
"58","Lab","chlor","chlor_min",0.00590785569612814,0.00758413073957457,0.0036089806039344
"59","Lab","chlor","chlor_maxdiff",0.006690246587086,0.00658300488200607,0.00818030400533331
"60","Lab","chlor","chlor_mindiff",0.00533292813191349,0.00410535807637392,0.00106147475995374
"61","Lab","chlor","chlor_tv",0.00743751189679284,0.00877159111110141,0.00860651200792636
"62","Lab","co2","co2_mean",0.0216275191966576,0.0210999040178305,0.0180975943566774
"63","Lab","co2","co2_max",0.00824830277296538,0.0062879227123806,0.00804943927219079
"64","Lab","co2","co2_min",0.02141412393731,0.0225928515336337,0.00342537509303176
"65","Lab","co2","co2_maxdiff",0.0136104652602697,0.0177600987910656,0.000955336857763759
"66","Lab","co2","co2_mindiff",0.00570520300227263,0.00700051316478946,0.000810377617049671
"67","Lab","co2","co2_tv",0.013028969977537,0.0152154740807616,0.00239912326493184
"68","Lab","creat","creat_mean",0.0118773409128797,0.00938788566440648,0.00650324109306061
"69","Lab","creat","creat_max",0.00573835547238279,0.0043214192213679,0.00442962589881259
"70","Lab","creat","creat_min",0.00861046721869978,0.00674534224902718,0.00920015999822452
"71","Lab","creat","creat_maxdiff",0.01081302570729,0.0133711248901325,0.00516701816601169
"72","Lab","creat","creat_mindiff",0.0178500977331988,0.0149905889953411,0.0135681419995273
"73","Lab","creat","creat_tv",0.00416125842722922,0.00753684564979107,0.00342963403386493
"74","Lab","gluc","gluc_mean",0.0186802212764862,0.0168331221137438,0.00698600008600966
"75","Lab","gluc","gluc_max",0.017934760733287,0.0186238972748729,0.00535035041734634
"76","Lab","gluc","gluc_min",0.00658970701441103,0.00274411816256972,0.0101546324028126
"77","Lab","gluc","gluc_maxdiff",0.00543346635702248,0.00807069863331693,0.000502270748256269
"78","Lab","gluc","gluc_mindiff",0.00686304396429544,0.00978378057429112,0.0022772366012161
"79","Lab","gluc","gluc_tv",0.00475237760079128,0.00764084063159808,0.000770833692553133
"80","Lab","k","k_mean",0.0135348436912181,0.0111309528375282,0.0189151091234067
"81","Lab","k","k_max",0.0064603466435243,0.00416924164067561,0.00416431778642203
"82","Lab","k","k_min",0.0129198720307447,0.010007614490432,0.0121513075083158
"83","Lab","k","k_maxdiff",0.0119857423537137,0.0116100811025706,0.0182984808382679
"84","Lab","k","k_mindiff",0.00844670063031295,0.0115684657018083,0.00152136941180281
"85","Lab","k","k_tv",0.00647426160376186,0.00401073790333223,0.00135612971966984
"86","Lab","na","na_mean",0.0294414811644106,0.0289968370221774,0.0202974586470189
"87","Lab","na","na_max",0.01109876016225,0.0109457991387954,0.000905748599456783
"88","Lab","na","na_min",0.033949588777748,0.0420518635671408,0.0100956848366264
"89","Lab","na","na_maxdiff",0.0267170607446432,0.0170857301936582,0.0183636498480568
"90","Lab","na","na_mindiff",0.0129339092883163,0.00893867281404882,0.0276388584936909
"91","Lab","na","na_tv",0.0153627542903601,0.00682708084899159,0.0259758398411444
"92","Lab","baso","baso_mean",0.00195983841365713,0.00233166633178394,0.000849148844642568
"93","Lab","baso","baso_max",0.0132915061679337,0.0137988891344213,0
"94","Lab","baso","baso_min",0.00344235324159179,0.000464132234910721,0
"95","Lab","baso","baso_maxdiff",0.000653477633933871,0.00144092187878545,0.000206137989768322
"96","Lab","baso","baso_mindiff",0.00150152980367151,0.000639148515670167,0
"97","Lab","baso","baso_tv",0.00439977680123242,0.000737424920387202,0
"98","Lab","eos","eos_mean",0.00702028248225028,0.00558691086569917,0.0112215911660724
"99","Lab","eos","eos_max",0.00381086389422475,0.0074773693176456,0.000306210685340047
"100","Lab","eos","eos_min",0.00321682663845582,0.00162146243033545,0.0027758687372123
"101","Lab","eos","eos_maxdiff",0.000434502951118375,0.00153394470959185,0.00107530285567253
"102","Lab","eos","eos_mindiff",0.00177041461444955,0.000532306840073143,0
"103","Lab","eos","eos_tv",0.00158268898559755,0.000931182047471229,0
"104","Lab","hct","hct_mean",0.0144464264683274,0.0121111747203528,0.0118703137905904
"105","Lab","hct","hct_max",0.0143045091084566,0.0201780026125596,0.00622942995449222
"106","Lab","hct","hct_min",0.00710771050422834,0.00658923570193878,0.00325053441294003
"107","Lab","hct","hct_maxdiff",0.00926043443904262,0.00173090201043709,0.000547101422814849
"108","Lab","hct","hct_mindiff",0.00383061639475072,0.00290044769022026,0.00129432490153748
