"","category","group","Feature","ANY","EAC","EGJAC"
"1","Demographic","age","age",0.306757693231027,0.324528713429443,0.271275523824273
"2","Demographic","race","black",0.032226700444184,0.0460529478295968,0.00631203017327153
"3","Demographic","gender","gender",0.031976005358253,0.0380269381376134,0.0194897253792051
"4","Comorbidities","copd","copd",0.0264372432519375,0.0225531287817452,0.0271532104488664
"5","Lab","wbc","wbc_max",0.0227647548613729,0.0249052982133555,0.0220060052546232
"6","Comorbidities","gerd","gerd",0.0170386022824213,0.0229549307712952,0.00388104858877122
"7","Demographic","bmi_weight","weight",0.0117181505988029,0.00990211872942613,0.011900316316615
"8","Lab","wbc","wbc_mean",0.0101193088548538,0.009904510845091,0.00922817058490913
"9","Demographic","bmi_weight","bmi",0.00997486565772448,0.0082483112039838,0.0063139338362654
"10","Lab","na","na_min",0.00934882621952352,0.0128929012080198,0.00400430879695853
"11","Lab","na","na_mean",0.00926794287283603,0.0100318312013535,0.0119831920025909
"12","Comorbidities","pvd","pvd",0.00907709074639402,0.00909832694826305,0.0110877504456314
"13","Lab","bun","bun_min",0.0080517233653735,0.00876165450438323,0.0103685166124307
"14","Comorbidities","diab_nc","diab_nc",0.00760864327990756,0.00649205817767296,0.00429293741107794
"15","Lab","na","na_maxdiff",0.00707154238574006,0.00500232460667558,0.00712474515795407
"16","Lab","bun","bun_mean",0.00696510124439477,0.00774170412228011,0.00603337345565951
"17","Lab","gluc","gluc_max",0.00696002985630964,0.00705322385707251,0.00438518558276698
"18","Lab","hct","hct_mean",0.00671369918057086,0.00435838962692458,0.0120774541945488
"19","Lab","hct","hct_max",0.00612860645171612,0.00636684823398057,0.00881049391766143
"20","Demographic","smoke","smoke_former",0.00599015443903821,0.00653108690867085,0.000597712901649718
"21","Demographic","smoke","smoke_current",0.00577139263814799,0.00585045655986874,0.00353042250564121
"22","Lab","co2","co2_mean",0.00571527744619484,0.00637819819330623,0.00640596523473567
"23","Lab","gluc","gluc_mean",0.00545529774648974,0.00520210246117896,0.00678296867725794
"24","Lab","k","k_mean",0.00538612340391988,0.00503899636932211,0.00677024146176236
"25","Lab","na","na_mindiff",0.00524400018193757,0.00503132009113702,0.00873376670843585
"26","Lab","na","na_tv",0.00511263861369639,0.00287787042251785,0.00797757172765889
"27","Lab","ldl","ldl_max",0.00499290955093931,0.00419113798812877,0.002075682888951
"28","Lab","co2","co2_maxdiff",0.00484438110924724,0.0064410861797141,0.000677455352448333
"29","Lab","hdl","hdl_min",0.0047558859672461,0.00464106110884358,0.00351880608866966
"30","Lab","calc","calc_mean",0.00461695828533974,0.00406521670477814,0.00471651589342861
"31","Lab","co2","co2_tv",0.00459607198306662,0.00658743539642121,0.00179134671300738
"32","Lab","wbc","wbc_min",0.00456199637373395,0.00485556306476834,0.00824648350375468
"33","Lab","alt","alt_min",0.00454200231381695,0.00277580839457719,0.00640752731568785
"34","Lab","alt","alt_max",0.00439444841395881,0.00415126283637973,0.00321533672017173
"35","Lab","bun","bun_mindiff",0.00431094634864543,0.00295269039727116,0.00655868722246282
"36","Lab","creat","creat_maxdiff",0.00425068899134537,0.00351392873193816,0.00379159613471569
"37","Lab","hdl","hdl_maxdiff",0.00418236012182488,0.00361670446017752,0.00298924028233587
"38","Lab","alkphos","alkphos_mean",0.00416107646172067,0.00338744246863773,0.00537803024424659
"39","Lab","platelet","platelet_max",0.00414591015443033,0.00282789723776643,0.00608069504931556
"40","Lab","co2","co2_min",0.00413946976710231,0.00490772797303902,0.00278481098460396
"41","Lab","creat","creat_mindiff",0.00412963371057174,0.00480155266024568,0.00513843507532292
"42","Lab","wbc","wbc_tv",0.0041187045574529,0.00287896733345102,0.005823024606834
"43","Lab","ldl","ldl_mean",0.00407915440135975,0.0034020999475395,0.00798667948728966
"44","Lab","eos","eos_mean",0.00407226807413005,0.00296547719975606,0.00581864316026082
"45","Lab","ldl","ldl_maxdiff",0.00405490143410532,0.0036832488163626,0.00376155038126227
"46","Lab","mch","mch_max",0.00393797599188458,0.00529289216863571,0.00290198512045235
"47","Lab","gluc","gluc_min",0.00392460722120605,0.00196706110450443,0.00616630404851356
"48","Lab","hdl","hdl_max",0.00391262884038359,0.00368009578758986,0.00608232413289899
"49","Lab","totprot","totprot_mean",0.00389206448496631,0.00300657096656859,0.00860188779413707
"50","Lab","platelet","platelet_min",0.00387833751215538,0.00411380261981998,0.00458528992634029
"51","Lab","hdl","hdl_mean",0.00384076254352919,0.00384258339164653,0.0101353428574465
"52","Lab","alt","alt_mean",0.00382949911676048,0.00317265382604393,0.00311087337760537
"53","Lab","k","k_min",0.0038262680465135,0.0034353710764585,0.00424400972493741
"54","Lab","alt","alt_maxdiff",0.00381728507664037,0.00253259108352543,0.00171707708803846
"55","Lab","trig","trig_min",0.00379059430459009,0.00325775202935463,0.00561905151819431
"56","Lab","ast","ast_mean",0.00372138334419091,0.00472426057034529,0.00337354372722213
"57","Lab","k","k_maxdiff",0.00371002891667802,0.00370462677635704,0.00564377483223855
"58","Lab","bun","bun_max",0.00370818787373434,0.00302972150525416,0.00241337795691537
"59","Lab","creat","creat_mean",0.00370500901108561,0.0047580665154749,0.00521873181688414
"60","Lab","mchc","mchc_mindiff",0.00358440148297749,0.00100036644328398,0.00190874156340578
"61","Lab","mpv","mpv_mean",0.00349022368892842,0.00209469818002849,0.0102445525481709
"62","Lab","lymph","lymph_mean",0.003467894789201,0.00127196920995863,0.00971592280800908
"63","Lab","alkphos","alkphos_min",0.0033790167914794,0.00458304653351611,0.00389576453432682
"64","Lab","mch","mch_min",0.00336843532646276,0.00250778468670474,0.00169730901270859
"65","Lab","alkphos","alkphos_max",0.00336432361554816,0.00184212499510525,0.00897582816538936
"66","Lab","gluc","gluc_mindiff",0.00332889314653046,0.00326914028351441,0.00406711029754418
"67","Lab","hct","hct_min",0.00332179617614395,0.00240434535620309,0.00396334095772214
"68","Lab","mchc","mchc_mean",0.00321768262355378,0.00383318882950086,0.00585981759094357
"69","Lab","calc","calc_max",0.0031970276299451,0.00166367408453305,0.00293819051776136
"70","Lab","mch","mch_maxdiff",0.00319240036899782,0.00220897901413034,0.00203824040629582
"71","Lab","neut","neut_max",0.0031915070389834,0.00327827071622208,0.000310758778534189
"72","Comorbidities","diab_c","diab_c",0.00317054423807674,0.0027400501997882,0.0024830547814228
"73","Lab","creat","creat_max",0.00313163072463998,0.00263635592011701,0.00353278960350125
"74","Lab","mch","mch_mean",0.00311386237615097,0.00306364417093978,0.00610191320610125
"75","Lab","wbc","wbc_maxdiff",0.00308374221749093,0.00231601989509189,0.00359088384079703
"76","Lab","mcv","mcv_max",0.00302097255080168,0.00238618914584807,0.00562553106676971
"77","Lab","mchc","mchc_tv",0.00300125239949909,0.00390763083948738,0.00142177333678036
"78","Lab","hct","hct_tv",0.00297999991893272,0.00250201974041109,0.000876180763805998
"79","Lab","gluc","gluc_maxdiff",0.00296495887362289,0.0044578318685428,0.000678399917115774
"80","Lab","k","k_mindiff",0.00292803396210541,0.00289900287590458,0.00162911774163823
"81","Lab","chlor","chlor_mean",0.00292089946750767,0.00347866286183151,0.00408447284703432
"82","Lab","ast","ast_min",0.0028936353182586,0.00196233392198578,0.00251852200023307
"83","Lab","ldl","ldl_mindiff",0.00286796603862537,0.002928015409436,0.0058551260929787
"84","Lab","co2","co2_mindiff",0.00284686909319544,0.00327907176021775,0.00176284809629181
"85","Lab","co2","co2_max",0.00284676195885321,0.0036486656959353,0.00323843522040805
"86","Lab","k","k_max",0.00283851569619977,0.00293232147992615,0.0030274422923674
"87","Lab","creat","creat_min",0.00283776321793478,0.00298840688741205,0.00491071612278905
"88","Lab","k","k_tv",0.00283730948314864,0.00353368335817713,0.00131558599023629
"89","Lab","calc","calc_min",0.00281692422879757,0.0019720419247257,0.00155392748737811
"90","Lab","ast","ast_max",0.00280513220009661,0.00189856030196581,0.00230875581154406
"91","Lab","hct","hct_maxdiff",0.00279954544325519,0.00231136917109477,0.00163884954538362
"92","Lab","wbc","wbc_mindiff",0.00279581495657361,0.00330284052441014,0.00516514646253864
"93","Comorbidities","mi","mi",0.00279264697050784,0.0029655299207263,0.00174574288288789
"94","Lab","trig","trig_tv",0.00275681986876458,0.00177826455597507,0.0020800787870721
"95","Lab","ldl","ldl_tv",0.00275422834159612,0.00255660928872629,0.00228854450067067
"96","Lab","chlor","chlor_maxdiff",0.00275099618369084,0.00235426515575086,0.00355131418882167
"97","Lab","neut","neut_mean",0.00273260786997267,0.00165348398655278,0.00114009419287687
"98","Lab","platelet","platelet_mindiff",0.00271391718724799,0.00107149286817284,0.00901011709037794
"99","Lab","trig","trig_mean",0.00271232884358192,0.00231919312045522,0.0045751715436881
"100","Lab","na","na_max",0.00269780516106859,0.00226063192571486,0.00169461560546546
"101","Lab","hdl","hdl_tv",0.00268326770155018,0.000793940894102064,0.00711469147882324
"102","Lab","mcv","mcv_tv",0.00266013339085399,0.00315632868580475,0.00130448022199485
"103","Lab","calc","calc_tv",0.00265628054261402,0.00161151770079736,0.00190497972694956
"104","Lab","mcv","mcv_min",0.0026483080072986,0.00328462634721719,0.00161725105013229
"105","Lab","eos","eos_max",0.00264756785582764,0.00183093634621093,0.000676282888512453
"106","Lab","platelet","platelet_mean",0.00263527641069208,0.00352340145751235,0.00545305742592623
"107","Lab","alt","alt_tv",0.00260110309338908,0.002959204191177,0.00174687617984447
"108","Lab","mchc","mchc_min",0.00259391802268053,0.00290906576159346,0.0019509379484373
"109","Lab","hdl","hdl_mindiff",0.00259367112424716,0.00132060889514425,0.00604544838083317
"110","Lab","mono","mono_min",0.00257019583267494,0.00214795488451135,0.00546874195363658
"111","Lab","mch","mch_tv",0.00255612606622414,0.00330432379349838,0.00118787757917774
"112","Lab","ast","ast_maxdiff",0.00254716194909482,0.0028397067351014,0.00215650809734402
"113","Lab","bun","bun_tv",0.00254009488931147,0.00167386483824679,0.00509315344903315
