"","category","group","ANY","EAC","EGJAC"
"1","Demographic","gender",0.11813165703252,0.128302115623876,0.0588011460864265
"2","Demographic","bmi_weight",0.0490039187084026,0.0458580995721912,0.018752810396739
"3","Demographic","race",0.124592216446686,0.161557204922352,0.0245044122503456
"4","Demographic","agentorange",0.000747348476939069,0.000143073343003234,0.00241712730927109
"5","Demographic","age",0.946373486252112,0.930872857409488,0.780076827115453
"6","Demographic","smoke",0.0500360125050193,0.0424972496260623,0.0137147251229597
"7","Comorbidities","gerd",0.0656140718843602,0.0752946862904541,0.0199088489409606
"8","Comorbidities","chf",0.000211340698029162,0.000390134360706434,0.000307836956801402
"9","Comorbidities","ctd",0,0.00015289185378133,0
"10","Comorbidities","dem",0,0,0
"11","Comorbidities","diab_c",0.00961513288911083,0.00712502317663166,0.0090636704966586
"12","Comorbidities","hiv",0,0,0
"13","Comorbidities","mld",0.00575860392330531,0.00290171973892924,0.00342681121526693
"14","Comorbidities","msld",0,2.02695233647455e-05,0
"15","Comorbidities","para",0,0,0
"16","Comorbidities","rd",0.00976632849930458,0.00720835466746877,0.00545402608535427
"17","Comorbidities","cd",0.0112066012815098,0.0069503851179959,0.00989326807662495
"18","Comorbidities","copd",0.0611363538623974,0.0559669297195505,0.0668532803533506
"19","Comorbidities","diab_nc",0.031336204230627,0.0230621034797654,0.0189330542870145
"20","Comorbidities","mi",0.00672942267580118,0.00623033911539307,0.00159576864046161
"21","Comorbidities","pud",0.00171896875770763,0.000154787254983512,0
"22","Comorbidities","pvd",0.0219330091463868,0.0208162148156343,0.0192579262619501
"23","Medication","h2r",1.59257047506253e-05,0,0
"24","Medication","ppi",0.0149323009429789,0.0110912500217087,0.00189283961742811
"25","Lab","a1c",0.0114335856500497,0.00633186526867998,0.00196915697920327
"26","Lab","bun",0.0572822511925066,0.0493500214285256,0.0433043629602135
"27","Lab","calc",0.0221083066386452,0.0131312418564891,0.012949461011721
"28","Lab","chlor",0.017093251416992,0.018629896990905,0.0194297598010568
"29","Lab","co2",0.051403549556431,0.0551040123851187,0.02381424626663
"30","Lab","creat",0.0334531370006513,0.0347133980279042,0.0227020078721829
"31","Lab","gluc",0.0346007522671573,0.0365478462048249,0.0175321448583147
"32","Lab","k",0.0334865276388907,0.0287716386482687,0.0406028729363819
"33","Lab","na",0.0790027878440839,0.0714959938675409,0.067020910888174
"34","Lab","baso",0.0173220700527729,0.0144442159300486,0.000928164261371439
"35","Lab","eos",0.010358736505041,0.0119432006836951,0.0125959723911891
"36","Lab","hct",0.0337079342803789,0.0336349255375502,0.0190519332442784
"37","Lab","lymph",0.0184377042486222,0.00613913964409553,0.0194831503359568
"38","Lab","mch",0.0334143214949292,0.0332481941076414,0.0185049951559649
"39","Lab","mchc",0.0267892886464274,0.0202434565639541,0.0110304132191231
"40","Lab","mcv",0.0155539308411014,0.0144163373462543,0.0160819597992195
"41","Lab","mono",0.0202794815247864,0.0104452152262741,0.00945148617091574
"42","Lab","mpv",0.0230006209285512,0.00676852869757321,0.0467102398753154
"43","Lab","neut",0.0240287852475407,0.0246098928463124,0.00193117307374964
"44","Lab","platelet",0.013327563069868,0.0132075719026458,0.018100270214643
"45","Lab","wbc",0.0989438102512607,0.097145401073483,0.108473592299144
"46","Lab","crp",0,6.9926567674047e-05,0
"47","Lab","alkphos",0.0263754508430303,0.0242672567304306,0.0126868775223682
"48","Lab","alt",0.0439963527276482,0.0367157990053115,0.016496380738859
"49","Lab","ast",0.0193066523812356,0.0187352313505826,0.00965916315875831
"50","Lab","totprot",0.0327545325835567,0.0186869668010399,0.0459338018251234
"51","Lab","hdl",0.0391049932160499,0.0358596881569541,0.0282502770023585
"52","Lab","ldl",0.0359430147250611,0.0335409730888455,0.0236117308100707
"53","Lab","trig",0.0169690699307739,0.00976379223442779,0.00724905171292236
