"","category","group","ANY","EAC","EGJAC"
"1","Demographic","gender",0.141896020269372,0.156115486272693,0.0775848768882491
"2","Demographic","bmi_weight",0.0527454365429426,0.0458878962242997,0.0221612246994104
"3","Demographic","race",0.156926746528636,0.207083627011222,0.0312627011707903
"4","Demographic","agentorange",0.000899769638289003,0.000162236984825075,0.00276612805769776
"5","Demographic","age",0.941003999312349,0.93193718923068,0.813719448148595
"6","Demographic","smoke",0.0496260270725975,0.0446469618456123,0.0127040891098138
"7","Comorbidities","gerd",0.109106514063674,0.121298763448296,0.0260791597174747
"8","Comorbidities","chf",0.000243412285003418,0.00055117149863753,0.000376847982156745
"9","Comorbidities","ctd",0,0.000225936299859357,0
"10","Comorbidities","dem",0,0,0
"11","Comorbidities","diab_c",0.0178365359044685,0.0127723228311562,0.0153963856635068
"12","Comorbidities","hiv",0,0,0
"13","Comorbidities","mld",0.00962178527292506,0.00483588741539548,0.00503154324053871
"14","Comorbidities","msld",0,2.55966696417854e-05,0
"15","Comorbidities","para",0,0,0
"16","Comorbidities","rd",0.0178255049276221,0.0119998541041596,0.00880083680363436
"17","Comorbidities","cd",0.0196423442791684,0.0116916637312729,0.0142926868092963
"18","Comorbidities","copd",0.0943454413287435,0.0904884927909458,0.105742550506465
"19","Comorbidities","diab_nc",0.0457505008083861,0.0340087087002345,0.0288699461532216
"20","Comorbidities","mi",0.0113142097210453,0.010014662717399,0.00217573777915796
"21","Comorbidities","pud",0.00251216858642281,0.000227935031469875,0
"22","Comorbidities","pvd",0.0399567753600832,0.0351641570495847,0.033146533374474
"23","Medication","h2r",1.65122497945943e-05,0,0
"24","Medication","ppi",0.0151145918289064,0.013397600021433,0.00255554955774688
"25","Lab","a1c",0.0129341416592602,0.00679794081150011,0.00523934576138959
"26","Lab","bun",0.0570495253039793,0.0510322631366851,0.0443240932514095
"27","Lab","calc",0.0302600203506284,0.0195955243264764,0.0132665077011998
"28","Lab","chlor",0.0200396276738688,0.0242761149203578,0.0221966120663342
"29","Lab","co2",0.0573345050035655,0.0634726694684445,0.0245202657955748
"30","Lab","creat",0.0329696573199862,0.031736724516315,0.0270059794965427
"31","Lab","gluc",0.0373826505039493,0.0382198363199515,0.0200021858423965
"32","Lab","k",0.0409030125319621,0.0384719705616329,0.0386379178580696
"33","Lab","na",0.0823517295655182,0.072925399986446,0.069609128326719
"34","Lab","baso",0.021671332898043,0.0148633615566543,0.00101500405357646
"35","Lab","eos",0.0162682868375411,0.0146449897907768,0.0140391629111358
"36","Lab","hct",0.0628671618285904,0.0618267976282067,0.0251889841124137
"37","Lab","lymph",0.0219020412422111,0.0126058102701305,0.0205758747629821
"38","Lab","mch",0.0521334700204911,0.0631872773124966,0.0232886150783359
"39","Lab","mchc",0.0353848590157003,0.0380517329170152,0.0131566517298432
"40","Lab","mcv",0.0440077453669471,0.0362082097292249,0.0154249894687151
"41","Lab","mono",0.0197362692838205,0.0129096419188915,0.00959073300265582
"42","Lab","mpv",0.0300137768485914,0.015737229578652,0.051674599740423
"43","Lab","neut",0.0307388950501133,0.0243476118506761,0.00231665376474055
"44","Lab","platelet",0.0226174641018575,0.0221415469742619,0.0278274318713707
"45","Lab","wbc",0.0994058436338111,0.0957142628031765,0.112757961347453
"46","Lab","crp",0,0.000105651370226229,0
"47","Lab","alkphos",0.037384576747871,0.0285708980225456,0.0156683273243485
"48","Lab","alt",0.0548140249709581,0.0428752137876803,0.0175988338287464
"49","Lab","ast",0.0294424262316806,0.0305029728124908,0.0130705193302093
"50","Lab","totprot",0.0341369967253097,0.0211233408386386,0.0440331083598616
"51","Lab","hdl",0.0537664258919418,0.0407634261477359,0.0348473112461311
"52","Lab","ldl",0.0541295683379119,0.0410180598921569,0.0270795921685767
"53","Lab","trig",0.0323992630890969,0.0134344213564425,0.0075786780172301
